视频,过零点数量,色度频率,谱质心,谱宽度,谱滚降,过零率,梅尔频率倒谱系数
6-15,0,0.3579717,1428.1964442011704,1899.1741113252313,2974.533987158551,0.07323903943629115,-9.083365
6-26,0,0.3338477,2748.6899311425477,3042.6102804200596,6634.408831275853,0.10760668465615306,-7.7603393
7-12,0,0.37585887,1525.0568305210084,1929.6804961292928,3081.885093379419,0.07007826484188544,-7.745475
7-3,0,0.3633533,1259.2738392104588,1861.5218918545634,2580.3106988472623,0.052429304755043225,-8.626195
平均值,0.0,0.3577578925,1740.3042612687964,2183.246694932287,3817.784652665271,0.07583832342234322,-8.303843574999998
