视频,过零点数量,色度频率,谱质心,谱宽度,谱滚降,过零率,梅尔频率倒谱系数
6-24,0,0.33800048,4007.8757094514085,2535.0431657606923,6668.516343060662,0.26372466955532214,-22.708231
6-25,0,0.35196036,4431.398643610992,2518.5879370839402,7037.658101031998,0.29836624162900993,-22.173056
6-30,810,0.35631093,3164.4921003544523,2669.044115248326,5979.021975241051,0.16932423204326316,-16.59362
7-15,2176,0.35107842,3106.628745894586,2633.760007461808,5912.1122265625,0.17529973958333334,-11.650084
7-16,0,0.3249603,4272.7894812787035,2478.5721287709553,6791.193469116732,0.2878265163806899,-20.070234
7-18,0,0.35618505,3145.276678449282,2678.0590267502075,6069.960380668071,0.17596902420271687,-12.823604
7-2,198,0.3409344,3565.869514954978,2653.3896850370843,6361.632030883903,0.20287910516244922,-16.7348
平均值,454.85714285714283,0.34563284857142856,3670.6186962849147,2595.2080094447165,6402.870646652132,0.22476993265096926,-17.536232714285713
