视频,过零点数量,色度频率,谱质心,谱宽度,谱滚降,过零率,梅尔频率倒谱系数
6-16,1664,0.38350347,1830.7079243527735,2231.413346756466,3848.43940711897,0.06938392781551024,-6.6935663
6-17,607,0.28268576,1935.1668612410645,2257.657229066681,3795.8233653013363,0.09389552213623684,-17.385866
6-18,2723,0.40531546,5716.460351347627,2662.748970980185,8580.443013643495,0.4493203869539064,-28.958845
7-2,2753,0.4146681,5455.189589523753,2695.9617217326945,8415.884142147106,0.4267520497201667,-28.761639
平均值,1936.75,0.3715431975,3734.3811816163043,2461.9453171340065,6160.147482052727,0.25983797165645506,-20.449979075
